Date,Hour,DA_DEMD,DEMAND,DA_LMP,DA_EC,DA_MLC,RT_LMP,RT_EC,SYSLoad,RegCP
24,17,16642,15566,56.13,55.43,0.7,41.42,40.92,15760,67
24,18,16702,15505,55.77,55.06,0.71,40.62,40.1,15704,53.7
24,19,16375,15354,54.57,53.87,0.7,36.86,36.4,15543,51.34
24,20,16060,15116,51.41,50.74,0.67,41.26,40.75,15293,40.5
24,21,16248,15350,52.93,52.23,0.7,41.51,40.96,15530,49.8
24,22,16004,15094,51.41,50.75,0.66,40.07,39.65,15259,45.79
24,23,14471,14024,47.92,47.31,0.61,39.16,38.71,14173,48.55
24,24,12829,12805,41.74,41.22,0.52,31.82,31.42,12958,47.19
25,1,11089,11741,40.2,39.7,0.5,27.13,26.76,11873,50.36
25,2,10887,11060,35.49,35.05,0.44,21.76,21.45,11186,45.67
25,3,10932,10655,32.45,32.04,0.41,1.62,1.6,10793,45.48
25,4,10773,10428,31.1,30.71,0.39,0,0,10549,45.43
25,5,10702,10334,31.1,30.7,0.4,0,0,10450,45.16
25,6,10771,10354,31.1,30.7,0.4,0,0,10469,46.64
25,7,11302,10570,29.85,29.45,0.4,0,0,10681,48.36
25,8,11464,11349,36.63,36.15,0.48,0,0,11463,48.36
25,9,12729,12458,43.73,43.15,0.58,39.39,38.92,12590,47.72
25,10,13934,13464,48.15,47.5,0.65,43.61,42.96,13631,54.16
25,11,14656,14079,52.79,51.65,0.7,45.5,44.73,14259,55
25,12,15183,14503,55.53,53.59,0.71,44.64,43.86,14698,42
25,13,15295,14682,55.53,53.61,0.7,44.61,43.82,14896,47
25,14,15391,14716,55.61,53.75,0.71,45.28,44.57,14900,60
25,15,15346,14684,55.54,53.63,0.7,46.17,45.45,14866,53
25,16,15348,14696,55.54,53.63,0.71,45.34,44.68,14872,54
25,17,15505,14825,55.95,54.1,0.71,45.98,45.29,15013,49.31
25,18,15459,14914,56.43,54.51,0.72,46.31,45.61,15102,48
25,19,15295,14837,55.8,54,0.72,46.23,45.54,15031,50
25,20,15039,14726,54.2,53.48,0.72,46.66,45.93,14920,60.63
25,21,15273,15143,55.63,54.9,0.73,49.26,48.43,15369,46.84
25,22,14890,14903,54.11,53.41,0.7,47.17,46.43,15115,55.12
25,23,13566,13707,46.98,46.38,0.6,39.31,38.72,13881,49.42
25,24,11916,12407,41.43,40.9,0.53,29.14,28.72,12571,45.44
26,1,10508,11381,39.99,39.49,0.5,26.16,25.82,11518,41
26,2,10210,10794,33.44,33.02,0.42,25.64,25.32,10925,47
26,3,10142,10491,31.1,30.7,0.4,20.86,20.58,10640,54
26,4,9993,10411,31.1,30.7,0.4,1.85,1.83,10550,57
26,5,10200,10665,31.1,30.7,0.4,0,0,10789,62
26,6,10316,11466,34.75,34.3,0.45,22.26,22.01,11609,55
26,7,11492,12903,42,41.45,0.55,43.82,43.16,13077,43.52
26,8,13575,14689,45.69,45.1,0.59,54.28,53.44,14902,53.27
26,9,15120,15973,46.19,47.31,0.61,53.75,52.98,16203,42.95
26,10,16076,16886,49.2,48.57,0.63,55.75,54.96,17113,48
26,11,16746,17601,54.17,53.47,0.69,52.89,52.07,17873,55
26,12,16992,18018,54.95,54.25,0.7,55.62,54.65,18303,63
26,13,17017,18236,55.46,54.75,0.71,55.83,54.88,18521,48
26,14,17125,18491,55.97,55.21,0.71,58.3,57.3,18854,58
26,15,17111,18518,56.42,55.61,0.71,61.8,64.97,18858,51
26,16,17057,18480,56.48,55.65,0.72,60.09,64.25,18769,57
26,17,17047,18413,56.7,55.85,0.72,58.02,62.3,18728,49
26,18,16939,18116,56.42,55.61,0.71,56.59,60.11,18435,62
26,19,16475,17610,53.74,52.88,0.68,47.88,47.22,17893,65
26,20,16255,17219,50.94,50.28,0.66,53.36,52.68,17489,54
26,21,16391,17384,51.38,50.71,0.67,57.35,56.67,17689,51.91
26,22,15921,16695,49.73,49.09,0.64,50.65,50.07,16974,43.85
26,23,14188,15014,46.41,45.82,0.59,44.77,44.2,15239,40.91
26,24,12365,13416,42.13,41.6,0.53,36.42,35.9,13591,51
27,1,10782,12239,40.13,39.61,0.52,37.07,36.55,12395,48
27,2,10622,11575,36.01,35.54,0.47,30.48,30.07,11727,47
27,3,10529,11205,34.02,33.57,0.45,35.39,34.88,11368,52
27,4,10513,11044,30.66,30.25,0.41,34.14,33.65,11193,67
27,5,10526,11222,32.54,32.11,0.43,33.5,33.04,11368,45
27,6,10762,11986,36.54,36.06,0.48,32.48,32,12141,50
27,7,11862,13447,43.72,43.14,0.58,50.53,49.8,13614,46.73
27,8,13919,15196,49.77,49.11,0.66,47.14,46.5,15401,55.53
27,9,15366,16312,49.46,49.39,0.65,47.33,46.71,16528,58.92
27,10,16189,17067,51.03,51.24,0.68,48.03,47.31,17297,51.55
27,11,16784,17606,54.69,54.65,0.73,51.72,50.88,17860,51.16
27,12,17008,17869,55.15,55.18,0.74,50.41,49.61,18129,42.31
27,13,17072,17894,55.12,54.89,0.73,49.87,49.02,18165,47
27,14,17021,17981,55.94,55.54,0.73,51.72,50.84,18242,60
27,15,17006,17800,56.49,55.99,0.73,53.46,52.58,18074,57
27,16,16826,17594,55.36,56.13,0.74,51.84,51.01,17867,58
27,17,16726,17507,55.85,57.12,0.75,53.73,52.91,17776,48
27,18,16600,17345,55.75,56.46,0.74,52.45,51.69,17617,41
27,19,16374,17145,54.68,54.47,0.73,49.33,48.64,17400,63
27,20,15990,17011,52.81,52.65,0.7,49.11,48.46,17272,59
27,21,16154,17036,53.24,53.08,0.73,48.91,48.26,17286,53.76
27,22,15966,16192,50.14,50.37,0.68,43.01,42.48,16406,54.18
27,23,14140,14638,46.12,45.51,0.61,41.63,41.09,14820,40
27,24,12489,13174,42.71,42.15,0.56,30.64,30.23,13334,61
28,1,11426,12064,40.07,39.54,0.53,31.75,31.37,12222,57.91
28,2,11171,11434,38.87,38.36,0.51,26.28,25.95,11598,42.7
28,3,11038,11094,36.01,35.53,0.48,0.81,0.8,11253,40.95
28,4,10850,10970,34.75,34.28,0.47,0,0,11146,40.95
28,5,10975,11121,35.58,35.1,0.48,0,0,11303,48.47
28,6,11383,11906,37,36.5,0.5,34.14,33.71,12067,63
28,7,12984,13363,43.66,43.06,0.6,41.17,40.71,13517,47
28,8,15195,15020,48.84,48.18,0.66,43.33,42.82,15199,57
28,9,16197,16072,50.21,49.53,0.68,44.09,43.64,16266,50
28,10,16955,16745,53.91,53.18,0.73,46.48,46.03,16933,56.91
28,11,17577,17151,57.31,55.26,0.76,48.18,47.65,17367,56.91
28,12,17839,17371,56.99,56.59,0.76,46.47,45.96,17587,56.91
28,13,17910,17384,57.62,57.24,0.78,46.22,45.74,17595,56.81
28,14,18038,17423,59.74,58.77,0.78,45.89,45.41,17647,52.08
28,15,18064,17327,60.96,59.76,0.81,47.56,47.11,17553,48.8
28,16,18007,17211,60.93,59.69,0.8,46.77,46.33,17452,67.4
28,17,18000,17201,60.55,59.31,0.79,47.87,47.42,17438,61.53
28,18,17944,17156,59.59,58.41,0.78,47,46.56,17395,49
28,19,17471,16913,55.54,55.13,0.75,46.04,45.63,17144,50
28,20,17067,16795,53.4,52.68,0.72,45.8,45.39,17003,61.9
28,21,17389,16990,55.9,55.13,0.77,48.55,48.08,17208,60
28,22,16747,16356,52.65,51.94,0.71,45.64,45.21,16564,40
28,23,14923,14859,48.69,48.03,0.66,44.54,44.04,15034,53.36
28,24,13160,13374,44.02,43.43,0.59,40.97,40.46,13544,41.97
29,1,11774,12252,39.99,39.43,0.56,37.88,37.44,12419,56.43
29,2,11419,11624,38,37.46,0.54,32.79,32.43,11777,49.48
29,3,11199,11292,35,34.5,0.5,6.59,6.52,11429,52.21
29,4,11166,11157,33.93,33.44,0.49,0,0,11297,53.23
29,5,11256,11340,35,34.49,0.51,0,0,11479,44.74
29,6,11773,12146,36.74,36.2,0.54,38.69,38.21,12310,56.81
29,7,13397,13693,42.98,42.35,0.63,38.67,38.11,13870,49
29,8,15828,15564,47.27,46.59,0.68,43.77,43.25,15742,56
29,9,17378,16881,47.27,46.59,0.68,43.48,43.06,17070,62
29,10,18591,17881,52,51.72,0.75,45.4,44.99,18043,47
29,11,19282,18667,58.2,57.38,0.83,47.25,46.78,18855,40
29,12,19852,19233,59.65,58.5,0.83,48.65,48.14,19446,52.07
29,13,19955,19578,60.5,59.51,0.83,48.34,47.82,19792,51.83
29,14,20043,20011,62.25,61.01,0.84,50.92,50.34,20240,47.95
29,15,19993,20231,63.18,61.79,0.85,51.24,50.66,20458,45.55
29,16,19990,20335,63.39,61.98,0.85,52.09,51.53,20567,46.73
29,17,19973,20480,63.29,61.87,0.86,53.68,53.11,20707,60.17
29,18,19894,20359,61.94,60.76,0.84,54.19,53.65,20598,49
29,19,19282,19898,56.8,57.45,0.8,51.96,51.45,20127,56
29,20,18863,19332,55.1,55.43,0.79,48.8,48.28,19553,56
29,21,19009,19460,56.15,56.67,0.81,50.8,50.23,19682,51
29,22,18351,18776,53.1,53.91,0.75,49.95,49.3,19041,65
29,23,16386,16959,48.75,48.07,0.68,47.81,47.12,17186,54.42
29,24,14250,15177,43.78,43.18,0.6,44.22,43.6,15351,51.94
30,1,12289,13746,40.19,39.67,0.52,35.41,34.93,13918,46.46
30,2,11894,12800,36.24,35.76,0.48,40.62,40.12,12943,55
30,3,11696,12256,33.76,33.31,0.45,28.99,28.84,12403,40
30,4,11535,11966,33.05,32.61,0.44,7.6,8.13,12109,67
30,5,11540,12019,34,33.54,0.46,4.46,5.1,12175,44
30,6,11885,12655,37.52,37.02,0.5,25.95,25.93,12811,48.8
30,7,13471,14093,42.94,42.35,0.59,33.97,33.48,14258,61.04
30,8,15774,16064,47.18,46.53,0.65,43.34,42.79,16271,61.11
30,9,17185,17701,47.21,46.57,0.64,45.49,45.06,17913,65.4
30,10,18630,18937,52.04,52.79,0.72,48.88,48.39,19196,43.08
30,11,19463,19954,58.66,57.7,0.79,51.59,51,20236,43.08
30,12,19957,20617,62.4,59.91,0.8,53.82,53.2,20910,43.08
30,13,20168,20948,62.75,60.47,0.81,56.99,56.31,21260,41.53
30,14,20522,21278,61.5,60.87,0.8,63.24,62.57,21606,49
30,15,20543,21378,62.81,62.42,0.83,61.39,60.74,21706,45
30,16,20325,21403,63.4,63.06,0.84,63.79,63.19,21793,43.08
30,17,20135,21353,62.89,62.84,0.84,64,63.4,21719,40.24
30,18,19809,20992,61.6,60.77,0.81,59.62,59.01,21376,52
30,19,19270,20341,57.33,57.53,0.78,54.33,53.73,20655,57
30,20,18764,19802,52.73,53.47,0.73,52,51.4,20098,59
30,21,19004,19954,54.14,54.74,0.76,56.19,55.53,20235,50
30,22,18198,19365,52.66,53.38,0.73,55.46,54.75,19610,56.78
30,23,16372,17840,50.83,50.06,0.68,52.77,52.02,18140,45.74
30,24,14170,16210,46.3,45.69,0.61,48.04,47.37,16383,47.81
31,1,12549,14813,42.39,41.84,0.55,46.25,45.63,15038,57.4
31,2,11795,13961,40.15,39.62,0.53,46.46,45.85,14093,54
31,3,11472,13348,36.2,35.72,0.48,46.11,45.56,13465,54
31,4,11436,13020,35.49,35.02,0.47,45.9,45.34,13147,44
31,5,11503,12924,35.13,34.65,0.48,45.93,45.36,13096,50
31,6,11676,13090,35.49,35.01,0.48,44.62,44.08,13232,46
31,7,12066,13658,38.54,38.01,0.53,41.46,40.95,13788,55.09
31,8,13678,15059,42.62,42.02,0.6,45.11,44.62,15224,51
31,9,15532,16845,47.68,47.02,0.66,51.3,50.72,17053,58.47
31,10,17129,18281,52.18,51.46,0.72,60.81,60.26,18511,59.7
31,11,17727,19277,56.1,55.57,0.77,66.9,66.41,19516,52.98
31,12,17980,19829,59.6,59.35,0.81,65.98,65.52,20072,53.03
31,13,18084,20033,59.59,59.67,0.8,61.78,61.34,20297,48.58
31,14,18048,20088,59.81,60.02,0.8,64.1,63.67,20356,45.12
31,15,18047,20116,59.81,60.03,0.79,65.27,64.85,20393,41.44
31,16,18051,20150,60.08,60.21,0.8,66.06,65.59,20434,48.22
31,17,18052,20209,59.6,59.88,0.81,66.26,68.31,20487,45
31,18,17982,20127,59.81,60.01,0.81,65.47,69.69,20397,47.27
31,19,17711,19712,55.77,56.36,0.77,55.61,55.66,19989,44
31,20,17493,19252,52.97,52.9,0.74,55.7,55.35,19516,42
31,21,17578,19451,54.49,54.31,0.76,61.12,60.66,19716,58.42
31,22,17126,19045,54.36,53.61,0.75,61.38,60.83,19306,58.98
31,23,15754,17790,47.99,47.33,0.66,54.92,54.39,18025,59.8
31,24,14048,16343,44.81,44.2,0.61,51.27,50.72,16531,59.59
1,1,13834,15123,44.62,44.02,0.6,52.38,51.69,15353,55
1,2,13250,14328,42.9,42.32,0.58,50.21,49.44,14566,67
1,3,12937,13808,41.99,41.41,0.58,47.62,46.88,14029,65.68
1,4,12724,13500,40.85,40.29,0.56,46.22,45.51,13720,67.07
1,5,12724,13354,40.85,40.29,0.56,45.33,44.61,13573,67.07
1,6,12724,13363,40.85,40.28,0.57,45.65,44.87,13601,56
1,7,12898,13629,40.85,40.27,0.58,45.75,44.97,13854,48
1,8,13881,14550,42.58,41.97,0.61,43.46,42.89,14754,63
1,9,15289,15800,44.62,43.98,0.64,44.76,44.29,16011,66.53
1,10,16610,17059,48,47.31,0.69,47,46.58,17282,64.66
1,11,17557,18007,51.74,51.01,0.73,53.21,52.65,18280,62.81
1,12,17983,18601,54.79,54.79,0.76,53.52,52.95,18882,62.99
1,13,18190,18817,56.64,56.06,0.78,52.89,52.29,19111,63.81
1,14,18161,18760,57.09,56.54,0.77,53.3,54.02,19049,64.97
1,15,18219,18667,57.31,56.79,0.77,51.73,51.21,18959,65.71
1,16,18253,18691,57.9,57.38,0.79,53.58,53.12,18961,64.35
1,17,18244,18930,58.19,57.64,0.79,59.86,59.43,19222,57
1,18,18190,19184,59.82,59.21,0.82,56.85,56.46,19481,52
1,19,18052,19046,56.05,55.65,0.78,52.22,51.82,19330,63.69
1,20,17897,18697,54.33,53.58,0.75,52.77,52.36,18982,60.03
1,21,18111,19056,57.03,56.24,0.79,57.22,56.75,19314,56
1,22,17543,18563,54.88,54.12,0.76,57.46,56.96,18831,62
1,23,15900,17027,49.23,48.55,0.68,50.95,50.46,17269,62
1,24,14334,15400,46.34,45.71,0.63,47.27,46.75,15577,46
2,1,13415,14165,42.8,42.23,0.57,37.42,36.98,14364,65.71
2,2,13152,13406,41.77,41.2,0.57,40.56,40.06,13582,66.84
2,3,12872,12999,40.23,39.68,0.55,41.79,41.23,13191,67.02
2,4,12757,12849,39.84,39.29,0.55,40.4,39.85,13043,67.02
2,5,12941,13071,39.57,39.02,0.55,40.93,40.37,13262,66.85
2,6,13353,13889,40.59,40.03,0.56,41.41,40.79,14080,45
2,7,14579,15425,44.19,43.57,0.62,43.65,43.01,15629,65.03
2,8,16581,17470,47.52,46.86,0.66,48.76,48.2,17673,63
2,9,17797,19044,49.17,48.73,0.69,50.21,49.74,19301,55.03
2,10,18820,20267,53.45,53.75,0.75,55.09,54.62,20586,43.32
2,11,19502,21232,58.5,58.83,0.82,59.54,59.05,21570,47
2,12,19839,21885,63.51,61.57,0.83,66.73,67.1,22250,41.36
2,13,20106,22238,64.91,63.02,0.85,73.87,74.51,22603,47
2,14,20194,22543,65.89,65.1,0.86,66.15,66.01,22915,43
2,15,20304,22728,67.08,66.31,0.87,56.24,67.38,23077,60
2,16,20299,22758,67.53,67.56,0.89,57.66,82.1,23097,45.32
2,17,20201,22732,67.64,66.62,0.88,58.91,82.94,23083,44.7
2,18,20032,22438,65.87,64.65,0.86,55.49,62.03,22792,63.69
2,19,19732,21771,59.1,60.13,0.8,54.65,54.88,22117,56.59
2,20,19244,21062,57.73,58.62,0.79,50.69,50.19,21371,52.8
2,21,19493,21093,58.78,59.57,0.81,62.39,64.8,21445,42.08
2,22,18742,20189,56.07,56.63,0.76,50.06,49.75,20515,65.21
2,23,17065,18106,49.43,48.78,0.65,45.29,44.72,18362,65.03
2,24,15265,16150,44.79,44.21,0.58,45.1,44.58,16343,65.71
3,1,13815,14653,44.03,43.48,0.55,43.71,43.26,14842,62.88
3,2,13449,13823,43.58,43.04,0.54,43.09,42.61,14006,60.2
3,3,13002,13328,42.01,41.48,0.53,40.99,40.48,13532,59.61
3,4,12848,13074,41.08,40.56,0.52,39.08,38.59,13276,60.29
3,5,12871,13166,41.12,40.59,0.53,39.76,39.27,13369,60.44
3,6,13328,13922,42.36,41.81,0.55,40.29,39.73,14122,65.76
3,7,14357,15398,44.75,44.16,0.59,41.9,41.37,15590,63.35
3,8,16716,17357,46.35,45.74,0.61,41.09,40.64,17581,62.72
3,9,18055,18906,48.12,47.8,0.63,43.56,43.13,19152,59.13
3,10,19239,20182,52.72,54.69,0.71,47.08,46.63,20457,59.6
3,11,20114,21295,56.65,58.11,0.75,52.35,51.77,21620,60.89
3,12,20538,22071,63.04,62.56,0.79,57.59,56.93,22421,59.77
3,13,20923,22566,66.6,63.25,0.8,54.18,53.55,22921,55.99
3,14,21003,23063,69.48,65.64,0.81,59.53,61.53,23425,55.17
3,15,21235,23318,67.71,72.57,0.89,59.04,72.44,23649,56.04
3,16,21144,23367,67.79,72.39,0.9,59.52,60.94,23689,59.16
3,17,21166,23339,65.57,68.63,0.86,64.17,66.05,23690,64
3,18,20818,22960,66.47,66.99,0.85,61.38,69.14,23311,57
3,19,20405,22252,60.63,59.89,0.76,59.48,60.04,22566,44
3,20,19872,21602,54.65,56.01,0.72,49.16,49.48,21903,63
3,21,19986,21636,58,58.52,0.76,60.57,61.22,21959,62.83
3,22,19296,20713,54.84,55.88,0.71,53.39,55.54,21025,60.02
3,23,17175,18619,51.91,51.39,0.65,49.76,49.32,18894,66.36
3,24,15070,16590,44.77,44.22,0.55,45.61,45.03,16802,65.17
4,1,13336,15111,40.87,40.38,0.49,34.4,34.02,15316,64
4,2,12896,14231,39.5,39.02,0.48,34.95,34.56,14443,66.27
4,3,12716,13699,38.12,37.66,0.46,32.69,32.31,13912,46
4,4,12714,13439,37.74,37.27,0.47,26.02,25.69,13667,67
4,5,12721,13537,37.74,37.26,0.48,39.3,38.82,13755,67
4,6,13132,14260,39.12,38.62,0.5,36.3,35.88,14478,53
4,7,14266,15709,42.84,42.29,0.55,36.8,36.34,15920,48
4,8,16151,17592,46.07,45.48,0.59,44.03,43.49,17845,60
4,9,17546,18974,47.06,46.46,0.6,48.8,48.53,19229,66.85
4,10,18763,19982,50.08,50.53,0.64,58.03,58.91,20318,63.32
4,11,19545,20818,53.13,54.88,0.7,63.99,65.78,21176,59.68
4,12,20029,21333,57.19,58.48,0.73,63.94,64.11,21682,57.8
4,13,20379,21586,57.03,58.54,0.73,56.78,57.82,21946,59.68
4,14,20541,21865,57.97,59.3,0.73,62.11,61.34,22256,63.54
4,15,20555,21961,58.45,59.65,0.74,70.74,71.2,22351,64.58
4,16,20511,21941,58.28,59.79,0.74,65.85,67.1,22303,63.23
4,17,20395,21856,57.74,59.39,0.74,72.75,79.81,22213,41
4,18,20213,21371,56.33,58.06,0.72,65.48,64.77,21714,66.76
4,19,19448,20587,53.79,55.48,0.7,53.71,53.03,21074,50
4,20,19069,20049,51.42,53.54,0.68,55.93,55.32,20361,62
4,21,19307,20163,53.46,54.59,0.69,63.92,63.31,20491,59
4,22,18367,19244,50.62,51.27,0.63,55.24,54.69,19557,62.01
4,23,16380,17369,46.42,45.85,0.57,50.42,49.88,17650,66.97
4,24,14250,15474,43.7,43.17,0.53,46.26,45.78,15677,58
5,1,11839,14057,40.07,39.6,0.47,47,46.52,14274,55.78
5,2,11304,13127,37.88,37.43,0.45,45.35,44.89,13338,57.27
5,3,11279,12548,36.69,36.25,0.44,45.06,44.53,12763,58.26
5,4,10818,12273,36.69,36.25,0.44,41.66,41.16,12472,58.42
5,5,11005,12296,36.69,36.25,0.44,42.05,41.54,12489,58.72
5,6,11207,12982,38.09,37.62,0.47,43.75,43.25,13166,51.26
5,7,12620,14314,44.19,43.64,0.55,54.86,54.25,15064,49.21
5,8,14692,15764,48,47.41,0.59,46.64,46.2,15992,59.24
5,9,15715,16674,50.51,49.81,0.63,47.02,46.63,16918,56.51
5,10,16580,17276,51.36,50.73,0.63,47.7,47.31,17541,62
5,11,17058,17716,53.37,52.7,0.65,55.5,55.05,18048,56
5,12,17500,17933,55.23,54.85,0.67,48.02,47.6,18220,51
5,13,17622,18012,54.8,55.37,0.67,48.78,48.35,18271,55
5,14,17732,18261,55.8,57.24,0.69,48.92,48.45,18527,62
5,15,17575,18373,55.69,57.42,0.69,50.99,50.49,18650,40
5,16,17544,18381,55.36,57.18,0.69,51.81,51.32,18640,47
5,17,17430,18347,54.22,56.4,0.69,52.73,52.24,18620,44
5,18,17136,18016,55.21,54.69,0.66,48.02,47.59,18292,64
5,19,16550,17513,52.72,52.07,0.64,47.09,46.74,17758,55.99
5,20,16166,17227,51.36,50.73,0.63,47.65,47.29,17464,63
5,21,16351,17405,53.7,53.02,0.68,49.69,49.26,17648,53
5,22,15713,16650,49.57,48.96,0.61,45.98,45.59,16875,51.73
5,23,13899,15058,46.94,46.36,0.58,40.51,40.13,15244,55.83
5,24,12162,13487,44.04,43.5,0.54,38.44,38.02,13657,51.58
6,1,11322,12309,37.43,36.97,0.46,35.3,34.98,12443,58.41
6,2,10973,11565,33.75,33.33,0.42,35.43,35.09,11705,58.59
6,3,10924,11126,29.53,29.16,0.37,33.89,33.53,11279,60.16
6,4,10751,10928,29.38,29.01,0.37,28.9,28.56,11073,60.16
6,5,10772,11029,29.53,29.15,0.38,33.34,32.93,11195,58.02
6,6,11105,11753,34.09,33.65,0.44,35.38,34.98,11902,53.56
6,7,12053,13038,39.24,38.73,0.51,40.13,39.73,13186,49.48
6,8,13829,14625,45.58,44.99,0.59,45.05,44.64,14813,59.13
6,9,14967,15708,46.39,45.83,0.59,44.72,44.4,15917,49
6,10,15429,16404,49.69,51.58,0.67,45.46,45.11,16630,49
6,11,15664,16863,50.73,52.93,0.69,48.58,48.18,17113,54
6,12,15904,17042,51.56,53.98,0.69,48.78,48.29,17278,58
6,13,15705,17068,53.5,54.85,0.71,48.74,48.27,17330,58
6,14,15707,17159,53.53,55.23,0.71,49.09,48.61,17429,56
6,15,15682,17052,53.55,54.91,0.71,48.89,48.41,17319,65
6,16,15638,16869,52.74,54.19,0.7,48.27,47.82,17132,47.66
6,17,15526,16728,52.2,53.85,0.7,48.51,48.07,16992,59
6,18,15403,16396,52.3,53.76,0.7,45.91,45.51,16649,48
6,19,15274,15915,50.14,49.48,0.66,44.58,44.26,16154,46.12
6,20,15058,15514,48.55,47.92,0.63,42.01,41.71,15726,64
6,21,15391,15820,51.55,50.85,0.69,46.55,46.11,16042,51
6,22,14741,15258,46.97,46.36,0.61,42.87,42.47,15480,52.16
6,23,13227,13964,44,43.44,0.56,38.73,38.38,14142,50.56
6,24,11661,12564,39.76,39.26,0.5,30.92,30.6,12701,56.78
7,1,10883,11440,34.98,34.54,0.44,24.8,24.5,11591,47.9
7,2,10027,10763,32.01,31.6,0.41,32.02,31.65,10900,56
7,3,9909,10348,29.75,29.37,0.38,35.67,35.23,10492,48
7,4,9895,10135,27.9,27.55,0.35,27,26.66,10281,49
7,5,9906,10114,28.04,27.69,0.35,31.13,30.73,10264,60
7,6,9921,10301,29.74,29.36,0.38,30.51,30.11,10450,47
7,7,10597,10748,30.47,30.07,0.4,23.25,22.94,10891,47
7,8,11376,11868,35.07,34.62,0.45,25.78,25.49,12024,60.1
7,9,12841,13211,41.48,40.94,0.54,41.35,40.79,13377,57.97
7,10,13788,14262,46.27,45.67,0.6,46.66,45.92,14496,41
7,11,14311,14831,47.05,46.44,0.61,48.08,47.32,15091,50
7,12,14384,14998,49.55,48.81,0.63,48.73,47.98,15269,43
7,13,13837,14876,54.83,53.27,0.69,46.24,45.53,15129,57
7,14,13816,14650,53.52,52.06,0.67,45.49,44.82,14901,43
7,15,13681,14399,53.4,51.75,0.67,44.07,43.42,14652,46
7,16,13658,14260,52.31,50.76,0.66,43.57,42.96,14497,44
7,17,13679,14261,52.45,50.94,0.66,43.2,42.61,14497,41
7,18,13789,14310,53.42,51.8,0.68,43.45,42.86,14549,41
7,19,13596,14204,52.21,50.5,0.68,41.18,40.71,14421,44.1
7,20,13516,14111,50.79,49.38,0.67,41.33,40.89,14319,41.45
7,21,13771,14569,53.28,51.4,0.7,46.22,45.6,14801,60
7,22,13387,14136,48.9,47.71,0.63,41.55,41.05,14350,56.23
7,23,12481,13078,42.89,42.35,0.54,25.1,24.81,13249,53.02
7,24,11161,11913,39.79,39.28,0.51,35.57,35.18,12060,57.44
8,1,10117,10967,34.58,34.16,0.42,34.03,33.7,11123,47.58
8,2,9633,10333,30.62,30.24,0.38,31.37,31.03,10476,60
8,3,9568,9963,26.95,26.62,0.33,24.23,23.95,10114,46
8,4,9576,9754,25.31,25,0.31,0,0,9885,63
8,5,9578,9720,24.82,24.51,0.31,0,0,9869,47
8,6,9764,9773,24.77,24.46,0.31,0,0,9920,48
8,7,10336,9984,24.18,23.86,0.32,0,0,10120,61
8,8,10761,10867,28.93,28.56,0.37,23.01,22.74,11012,40.71
8,9,11770,12097,36,35.53,0.47,36.81,36.39,12246,40.05
8,10,12940,13121,42.81,42.25,0.56,41.83,41.3,13282,67
8,11,13701,13748,45,44.42,0.58,43.14,42.52,13947,44
8,12,14186,14154,47.18,46.58,0.6,42.18,41.58,14358,40
8,13,14122,14308,52.03,50.44,0.64,44.44,43.76,14547,59
8,14,14065,14274,53.22,51.37,0.65,43.3,42.68,14511,50
8,15,14088,14181,52.19,50.67,0.64,43.64,43.03,14427,64
8,16,14137,14180,52.25,50.72,0.64,42.26,41.69,14403,61
8,17,14247,14324,53.3,51.59,0.64,44.62,43.95,14588,55
8,18,14324,14525,54.68,52.74,0.66,44.58,43.93,14779,60.6
8,19,14257,14499,53.32,51.62,0.65,43.15,42.57,14724,60.39
8,20,14238,14457,53.26,51.46,0.66,43.24,42.65,14683,62.69
8,21,14618,15011,55.94,53.84,0.69,48.69,47.95,15266,53
8,22,14071,14539,52.19,50.74,0.63,42.75,42.17,14774,49
8,23,13096,13335,43.8,43.27,0.53,31.17,30.77,13525,53.74
8,24,11379,12097,40.82,40.33,0.49,25.33,25,12250,61.61
9,1,10529,11220,34.73,34.31,0.42,19.78,19.54,11367,54.15
9,2,10360,10681,28.17,27.82,0.35,22.44,22.15,10814,49
9,3,10260,10383,24.29,23.99,0.3,34.07,33.63,10527,43
9,4,10180,10272,23.16,22.87,0.29,25.32,24.99,10418,56
9,5,10261,10474,23.93,23.63,0.3,21.83,21.53,10610,40
9,6,10457,11253,30.66,30.28,0.38,34.52,34.01,11410,61.09
9,7,11856,12593,41.06,40.54,0.52,29.9,29.44,12742,42
9,8,13751,14404,45.13,44.57,0.56,42.46,41.86,14619,61
9,9,15419,15784,45.99,45.42,0.57,43.69,43.2,16011,61
9,10,16253,16733,51.24,50.61,0.63,49.26,48.68,16999,50.7
9,11,16885,17475,54.75,54.05,0.67,57.13,56.53,17795,58.68
9,12,17488,17900,55.63,54.93,0.67,56.7,56.18,18236,40.89
9,13,17731,18113,56.42,56.91,0.69,53.25,52.61,18459,46
9,14,17744,18400,57.73,58.54,0.71,61.52,60.88,18749,43
9,15,17675,18517,58.48,59.17,0.72,58.54,57.95,18868,64
9,16,17816,18590,57.51,58.54,0.7,66.24,65.59,18930,59
9,17,17791,18687,57.29,58.35,0.7,69.98,69.26,19030,45
9,18,17722,18596,57.33,58.4,0.69,65.03,64.39,18935,56
9,19,17377,18202,56.17,57.74,0.7,59.08,58.53,18536,49
9,20,17218,17762,54.82,54,0.65,51.62,51.08,18092,51
9,21,17433,18066,57.47,57.62,0.7,61.9,61.29,18377,52.12
